id,description,host_id,host_since,host_response_time,host_response_rate,host_is_superhost,host_identity_verified,neighbourhood_group_cleansed,property_type,room_type,accommodates,bedrooms,amenities,price,weekly_price,monthly_price,security_deposit,cleaning_fee,minimum_nights,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,reviews_per_month
2075094,"Beautiful, cozy artist bungalow in the fabulous Fremont neighborhood. Gorgeous kitchen, incredible views from the front deck, easy parking, close to many major bus lines, free wifi, many top restaurants within walking distance. Hi! Before you contact me, PLEASE: 1). Read the ENTIRE listing carefully.  2). FILL OUT your profile, including description of who you are, a pic, etc.  3). Be clear that this is a listing for a single bedroom in a two bedroom house. The other bedroom may have a guest in it during your stay. There is a separate listing for the whole house. Thank you!  Private bedroom in a two bedroom, one bath 1930's craftsman artist bungalow in the vibrant Fremont neighborhood.  The bedroom has built in shelving and a loft bed, with ladder. The upper bunk has a futon mattress on the upper bunk (with an extra foam mattress for comfort), and there is a standard full size box spring mattress without frame on the bottom bunk. The open kitchen has plenty of natural light and a large",2318574,2012-05-08,within a few hours,90.0,False,True,Other neighborhoods,House,Private room,2,1,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,Shampoo}",68.0,476.0,2068.3333333333335,200.0,80.0,1,35,2014-01-06,2015-10-04,92.0,9.0,9.0,10.0,9.0,10.0,9.0,False,moderate,1.44
5892185,"This 12x13 guest room is quiet, peaceful and bright, yet within walking distance from everything beautiful, quirky Fremont has to offer.  We have a cute two bedroom apartment in the heart of Fremont. The guest bedroom available for you is about 12x13 feet. It is furnished with a double bed and a desk. This room would make a great base for exploring the area. We will share the apartment with you. Feel free to use the kitchen, dining room, living room, and bathroom. Hangers and towels are provided! Coin laundry is available downstairs ($3.00 total for wash & dry). Free street parking is available within a block. We are happy to give you as much privacy as you need and will be coming and going with our own busy schedules. That being said, it is a small apartment, so we are likely to run into each other. This apartment is best suited as a base for you to explore the area, if you expect to be out and about most of the time. I have been using Airbnb for a long time so I also enjoy getting to",382286,2011-02-08,within a few hours,100.0,False,True,Other neighborhoods,Apartment,Private room,2,1,"{Internet,""Wireless Internet"",""Wheelchair Accessible"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo}",75.0,525.0,2281.25,0.0,25.0,1,21,2015-04-21,2016-01-02,96.0,10.0,10.0,10.0,10.0,10.0,10.0,False,flexible,2.43
5992032,"Beautiful unit in artsy Fremont. Bars and restaurants are just a block away and you will be  within walking distance from the Troll,  Gasworks Park and just a 15 min bus ride from the Space Needle. Enjoy access to a back porch and a private entrance. There is one bedroom that can sleep two and a foldable futon which can sleep 1 or 2. There is also a 6 foot long lovesac that can be used as a bed. You will have access to a back porch and your private entrance. One complimentary off street parking spot is included. You will have the place to yourself during the stay, but if you have any questions or concerns then help will be just a phone call away. You can walk down to the Ballard locks and watch the ships crossing over to the Sound. You are just a block away from a variety of bars and restaurants. You are also within walking distance from the local chocolate factory (Theo) that does daily tours.  You can also walk to the iconic Fremont Troll or to Gasworks Park which offers an unparalle",19757666,2014-08-10,within a day,100.0,False,False,Other neighborhoods,Apartment,Entire home/apt,5,1,"{TV,Internet,""Wireless Internet"",Kitchen,""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials}",125.0,700.0,3802.0833333333335,0.0,40.0,2,9,2015-05-10,2015-11-22,91.0,9.0,9.0,9.0,10.0,9.0,9.0,False,moderate,1.13
5525073,"Located in Seattle's fun and trendy Fremont neighborhood along Lake Union, this newly finished garden studio has everything you need in a location that cannot be beat. The property boasts a beautiful blend of traditional and modern design and the home is fit for print, having been featured in Pacific NW Magazine and Houzz.  SLEEPING Rest comfortably and peacefully on a deluxe queen size mattress with Tempur-Pedic topper. In the closet there are two spa quality robes hanging for your comfort and enjoyment. By the bed sits an Kikkerland alarm clock – whether you set it or sleep in is up to you. In the living room, the couch transforms into a full size sleeping option for additional guests with a topper for added comfort, soft cotton sheets, a comforter, and additional pillows. It's a perfect place for an additional adult or two children to sleep serenely through the night. KITCHEN & DINING AREA The apartment's fully appointed kitchen includes a Frigidaire five-burner range and oven, a Fr",28653007,2015-03-02,within an hour,89.0,False,False,Other neighborhoods,Apartment,Entire home/apt,3,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",115.0,975.0,3497.916666666667,250.0,75.0,2,7,2015-07-24,2015-12-28,100.0,10.0,10.0,10.0,10.0,10.0,10.0,False,strict,1.27
5402304,"Right at the crossroads of the Fremont and Wallingford neighborhoods, this luxurious, newly remodeled flat is ideally located for ventures downtown or into any of North Seattle's unique, colorful locales while exploring Seattle's local flavor. It's super luxurious!  TOTALLY  REMODELED AND NEW!  No expense was spared in this wonderful space created by one of Seattle's most respected long time Design Build firms, CRD Design Build.  The perfect space for four people to use as headquarters for work or play exploring Seattle.  Very green construction, solar panels provide all the electricity, cozy floor heat in the living room/kitchen/bath for your barefoot toes.  State of the art custom kitchen cabinetry and appliances, cozy carpets, and beautifully decorated.... And we have the most beautiful chickens in the back (URL HIDDEN) count on some fresh eggs on the doorstep.  The outdoor private patio has covered seating for four and a lovely rocking chair to relax in, while the BBQ heats up to g",28003582,2015-02-19,within an hour,100.0,False,True,Other neighborhoods,Apartment,Entire home/apt,4,2,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",""Other pet(s)"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",185.0,1110.0,4440.0,500.0,100.0,2,9,2015-03-10,2015-09-28,95.0,9.0,10.0,10.0,10.0,9.0,10.0,False,strict,0.9
6288141,"Our luxurious all new apartment is in one of Seattle's most popular neighborhoods. This apartment was just completely renovated by interior designer, Ellen Henry of Ellen Henry Designs. New kitchen, baths, furnishings—everything is beautifully! Luxurious and all new apartment in one of Seattle's most popular neighborhoods. This apartment was recently completely renovated by an interior designer.  New kitchen, baths, furnishings—everything is beautifully designed to a high standard. Beds and linens are as good (or better) than those found in five star hotels.  The apartment sleeps six comfortably with a king bed in the master bedroom, two twins in the 2nd bedroom that can be converted to a king and a queen sized sofa sleeper with an upgraded very comfortable mattress.  The furnishings are modern, luxurious and comfortable.  We have three apartments in this building. There is a coin operated laundry room on the first floor of the building.  An off street parking spot is included. There i",32689598,2015-05-05,within a few hours,80.0,False,False,Other neighborhoods,Apartment,Entire home/apt,6,2,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",149.0,990.0,4532.083333333334,300.0,105.0,2,4,2015-08-05,2015-10-14,95.0,9.0,10.0,10.0,10.0,10.0,10.0,False,strict,0.78
1781723,"I have a guest bedroom available in my home in Upper Fremont. Quiet location, with easy access to shops, coffee, restaurants (Paseo's sandwiches!), and bus stops to downtown and Ballard. I am a theatre artist who commutes often between Seattle, Ashland (Oregon), and San Francisco. I have a lovely house in Seattle with a spare room that is available for guests. When I am out of town, the entire house is available (listed separately). This listing is for the guest room only. You will have access to the entire first floor of the house, including the living room, kitchen, bathroom (not shared with me), and dining room. There is also a basement suite/studio with an adjacent laundry room. My bedroom and home office are on the attic level of the house, which is separated by a door, and I'm usually pretty out of your way. You will have a good deal of privacy. If you prefer more interaction, I'm also happy to give tips and suggestions on places to go, eat, etc. Delicious things to eat nearby:  ",1730412,2012-02-10,within a few hours,100.0,False,True,Other neighborhoods,House,Private room,2,1,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo}",52.0,400.0,1581.6666666666667,0.0,0.0,1,40,2014-05-19,2015-12-18,96.0,10.0,9.0,10.0,10.0,10.0,10.0,False,flexible,2.01
2061463,"Spacious, modern, new studio apartment located in the vibrant Fremont neighborhood of Seattle. 5 minute walk to restaurants, bars, & shopping. 1 minute walk to the bus stop where a 10 minute ride will take you downtown Seattle. Make yourself at home.",5908266,2013-04-13,within an hour,100.0,False,True,Other neighborhoods,Apartment,Entire home/apt,2,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,Hangers,""Laptop Friendly Workspace""}",75.0,380.0,1315.0,0.0,0.0,1,1,2015-12-14,2015-12-14,100.0,10.0,10.0,10.0,10.0,10.0,10.0,False,flexible,1.0
4871348,"A clean, quiet and comfortable bedroom and bathroom. With it's own separate entrance you can have as much privacy as you like. A great walking neighborhood between Fremont and Wallingford... easy bus access everywhere else.    I do a fair amount of business travel and I tried to create the kind of environment I like... a clean, quiet, comfortable and private space. It's perfect for people who will be spending most of their time exploring the city and would like the conveniences of a nice smoke-free and pet-free hotel set-up: a comfortable bed, good local coffee (and non-local tea), a great new bathroom/shower, fast WiFi, a desk with plenty of outlets for charging all your ""stuff"", a TV w/ Netflix, an iron and ironing board, a hairdryer and off-street parking. Warm wood trim and tasteful art. Also, there's a stereo w/ a turntable and a pile of albums. If you let me know what kind of music you like I'll try to tailor the albums for you. If you like classic jazz you're definitely in luck.",23468824,2014-11-07,within an hour,100.0,True,True,Other neighborhoods,House,Private room,2,1,"{TV,Internet,""Wireless Internet"",""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",70.0,500.0,2129.166666666667,0.0,30.0,2,76,2015-01-02,2016-01-01,100.0,10.0,10.0,10.0,10.0,10.0,10.0,False,moderate,6.2
7616031,"This lovely 2 bedroom, 1 bathroom mother-in-law apartment is right in the heart of Fremont - within walking distance of many of Seattle's best restaurants and shops.  It is fully furnished and well equipped, including a beautiful kitchen with views. Our home has a main bedroom with a queen bed and a second bedroom with a bunk bed that has a twin on top and a full on the bottom.  There is one bathroom with a shower/tub.  We also have a washer and dryer as well as a dishwasher and other amenities to make it feel like home. You will have access to the apartment that attaches to the back of the house.  It has it's own separate entrance. I am available to let you in to the apartment as well as answer any questions you might have about the house/area, etc. Fremont is known as the center of the universe.  It is fun, quirky, full of life and full of character. There is only street parking with this rental.  The house is close to a major bus line as well.  Fremont is about ten minutes to downto",39941734,2015-07-29,within a day,100.0,False,False,Other neighborhoods,Apartment,Entire home/apt,4,2,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",125.0,825.0,2750.0,300.0,150.0,2,5,2015-09-16,2015-10-30,96.0,10.0,10.0,10.0,10.0,10.0,10.0,False,moderate,1.35
6516775,"Garden Apartment on the ground floor of Craftsman home in Fremont.  Cute and comfortable; just steps to cafes, markets, restaurants, nightlife & Zoo. Easy access to I-5,  Hwy 99 & transit. Convenient to UW, Burke-Gilman, Shilshole Bay or Downtown. This apartment is on the ground floor of a classically beautiful Craftsman home with modern updates. This inviting apartment is located in upper Fremont, a residential neighborhood but just steps to transit, cafes, shops, restaurants, grocery, yoga studio and more. Open and airy, the main room features Pergo floors, a fully equipted kitchen, dining area & comfortable living room.  The leather couch features a foldout bed with Serta mattress. The full bath has tile floors with a tub/shower combo.  The cozy bedroom has a queen bed and plenty of closet space.  There is a washer and dryer available for use. There is easy access to I-5 and Hwy 99. We are close to the Zoo, Greenlake and all that Fremont, Ballard and Wallingford offer. For eating ou",7964921,2013-08-05,within a few hours,100.0,False,True,Other neighborhoods,Apartment,Entire home/apt,3,1,"{""Cable TV"",Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,Hangers}",99.0,595.0,2350.0,200.0,50.0,3,10,2015-06-23,2015-12-28,90.0,9.0,9.0,10.0,10.0,10.0,9.0,False,moderate,1.53
5848330,"Small apartment with Queen bed walking distance from all the Fremont shops and restaurants. Tiny kitchen, hardwood floors, record player, easy bus ride downtown. Laundry room, kitchen, bathroom Cute, quiet, pretty, the vintage shops, restaurants, coffee, and music venues are amazing. Try Mo Jam Mondays at the Nectar or see the funk band Marmalade at the High Dive on a Thursday.",30248897,2015-03-30,within a few hours,100.0,False,False,Other neighborhoods,Apartment,Entire home/apt,2,1,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,Washer,Dryer,""Smoke Detector"",Shampoo}",100.0,950.0,3041.666666666667,0.0,0.0,1,13,2015-05-23,2015-12-06,97.0,10.0,10.0,10.0,10.0,9.0,9.0,False,flexible,1.72
9533803,"One quiet private room available in a two bedroom apartment. Located one block away from all the action Fremont has to offer; shops, bars, restaurants, and clubs. Close to all main bus lines that take you downtown without a transfer. The room is quiet, simple, and offers a comfortable Full size bed. Living room has a big south facing window that overlooks the valley to which the river named the Fremont Cut, pours into Lake Union. It's a small space but very clean. You will have full access to the bathroom, living room, dining area and kitchen. Feel free to buy food for quick meals. We offer tea and coffee to make for yourself if you'd like. If you need help with anything you can text me on my cell phone. I will be happy to tell you where cool places are located and give you tips on what to do if you're just visiting Seattle. The Neighborhood is a late twenties early thirties demographic. Lots of coffee shops, vintage clothing boutiques, bars, weed shops, and restaurants that cater to v",22619582,2014-10-16,within an hour,100.0,False,True,Other neighborhoods,Apartment,Private room,2,1,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo}",60.0,420.0,1825.0,0.0,10.0,1,2,2015-12-01,2015-12-20,100.0,10.0,10.0,10.0,10.0,10.0,10.0,False,flexible,1.71
219532,"Home is located just north of down town Seattle and Lake Union in Funky Fremont neighborhood and just 2 blocks from ship canal park and Burke Gillman trail for a pleasant walk to center of Fremont where you will enjoy many quaint shops and a great variety of restaurants. Walk to the Fremont Sunday market, outdoor cinema, Solstice parade / festival, Oktoberfest and many other fun activities!.    Home includes 2 bedrooms with queen sized beds and an office with double sized futon and sleeps up to 6 guests.  Kitchen/Dining space and living room flow through French doors into 3 level deck with hot tub, table, chairs, covered cooking area including BBQ, sink, small fridge !  Off street parking for 1 car(URL HIDDEN)****** ***TWO NIGHT BOOKINGS ACCEPTED ONLY ON TWO NIGHT VACANCIES  BETWEEN TWO OTHER BOOKINGS.***(URL HIDDEN)Will discount cleaning fee(URL HIDDEN) **************(URL HIDDEN)May 15th to September 10th $265. a night -3 night minimum week day(URL HIDDEN) 4 night minimum on weekends ",1037115,2011-08-30,within a few hours,100.0,False,True,Other neighborhoods,House,Entire home/apt,6,3,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Hot Tub"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo}",275.0,1925.0,2850.0,400.0,75.0,2,41,2012-05-19,2015-09-28,95.0,9.0,9.0,10.0,10.0,9.0,9.0,False,strict,0.93
7217102,"Beautiful light filled, top floor, loft apartment on Lake Union in the heart of fabulous Fremont. Patio with spectacular views, easy parking, on major bus routes, minutes walk to (website hidden), Adobe, and all the fun and fantastic restaurants of Fremont. Sleeps 2 (up to 3-4 if a shorter stay) This is a beautiful home decorated with owner's ceramic artwork and paintings from around the world. Chef's fully equipped kitchen, small outside grill, wood fireplace and charming deck for a glass of wine overlooking the sailboats on the lake and Mt Rainier make this airy apartment romantic, cozy and chic all at the same time. One block away from all that Fremont has to offer...the Troll, Burke Gilman Trail, Gasworks park, public float for water access and swimming, and multitudes of quaint restaurants, and specialty bars featuring wine, whisky, beer and hard cider. You will have access to the entire home. A queen size bed upstairs and the large L couch, to comfortably sleep four people. There",12062283,2014-02-08,within a day,50.0,False,True,Other neighborhoods,Apartment,Entire home/apt,2,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Pets live on this property"",Dog(s),""Elevator in Building"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",232.0,1470.0,5692.0,200.0,200.0,1,4,2015-07-20,2015-08-21,100.0,10.0,10.0,10.0,10.0,10.0,10.0,False,moderate,0.71
2727808,"This lovely, fun cottage for 1 or 2 guests is nestled on a quiet street in convenient, desirable Upper Fremont. Artfully compact, it has real-home features like gas kitchen, tub/shower bathroom, & sleeping loft to enhance your Seattle visit! This is an open-floor-plan cottage with areas for living room, full kitchen, full bathroom and sleeping loft with a double bed. The cottage is detached and located behind the owner's 1901 single family home.  If you are with a larger group, this cottage can work in tandem with a wonderful 3 bedroom house right next door that accommodates up to six guests. (on this site at https://www.airbnb.com/rooms/1844791?guests=6&s=iUrm ) The footprint of the cottage is about 12 x 20 feet, plus the sleeping loft above a portion of it adds another 8 x 10 feet. The main room has an airy, high pitched ceiling and skylight, and the adjoining kitchen and bathroom lie below the sleeping loft.  The loft is accessed by a well-attached, sturdy ladder. Once in the loft, ",13959773,2014-04-06,within an hour,100.0,True,False,Other neighborhoods,House,Entire home/apt,2,1,"{Internet,""Wireless Internet"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",95.0,665.0,2889.5833333333335,200.0,50.0,3,58,2014-05-05,2015-12-23,99.0,10.0,10.0,10.0,10.0,10.0,10.0,True,strict,2.85
7151417,"3 bedroom in walking distance to many of the city's best restaurants, coffee shops, bus stop to downtown in 7 minutes, woodland park zoo, theo chocolate, gasworks park, and burke gilman trail. minimalist and modern. great for families. entire unit is yours with it's own private entrance. we live upstairs and are available by phone or email as needed. center of the universe. walk down urban stairs to the number 5 bus stop 7 minutes to downtown uberx is $10 or less to most places in seattle walk to restaurants, bars, and groceries no tv stovetop coffeemaker waffle maker/sandwich maker highchair available upon request this is a downstairs apartment over a garage so you will hear foot traffic, noise from above and the garage door opener below. we are transitioning this unit from a regular rental to a vacation rental which means that while we complete some repairs we will offer the space at a reduced rate. any feedback greatly appreciated. coming soon: new windows and screens",37453523,2015-07-04,within a few hours,75.0,False,True,Other neighborhoods,House,Entire home/apt,6,3,"{Internet,""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",200.0,1025.0,3500.0,500.0,100.0,1,10,2015-07-29,2015-12-20,90.0,9.0,9.0,10.0,9.0,10.0,9.0,False,moderate,1.88
7069143,"This room in on the 1st floor of my townhouse. It's a bit smaller with a full size bed, closet and bathroom. It has a sliding door that looks into the backyard (nothing special tho!) The townhouse is 3 bedroom and 3 bath. The post is for 1 bedroom but you can also rent 2 bedrooms. My house is located near many bus lines that will take you downtown within 20 minutes. There are several small marts around that are in walking distance and there is a major grocery store about 10 blocks away. This area is flooded with car to go's and uber so it's very easy to get around. The common area boasts a fully loaded kitchen and well equipped living room for your stay. The kitchen is free for you to use as long as you clean up after yourself. The living room has TV, entertainment systems and lots of space to relax or get together. Check in: After 6pm Check out: Before 10am. If you need more flexible check in/out times please inquire since I just need to make sure I have time to clean if there is back",21773340,2014-09-25,within an hour,100.0,False,False,Other neighborhoods,House,Private room,2,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Pets Allowed"",Breakfast,""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer""}",50.0,525.0,1800.0,0.0,20.0,2,17,2015-07-07,2015-12-20,86.0,9.0,9.0,9.0,9.0,9.0,9.0,False,strict,2.8
8683011,"If you're looking to stay in Seattle, look no further than Fremont. Our space is located seconds away from the main street, so you'll be close to bars, restaurants, breweries, shops and bus stops to downtown and other great neighborhoods. Our space is a 3 floor townhouse with a private patio. Your room will be on the first floor with a back sliding door to the patio, and features a full size bed suitable for two. Your room has plenty of space, with a big closet for you to utilize. The room also has a television mounted on the wall with chromecast, so you can login to your Netflix accounts or stream your computer or phone on the TV. Of course you are welcome to use our living room with full cable, as well as our kitchen and refrigerator if you wanted to save some money and cook. You will have access to the 3/4 bathroom on the main floor which is only used by our guests. Guest can use our washer and dryer. Myself, along with my girlfriend Darcy and roommate Sam live here full time and ar",1744441,2012-02-13,within a few hours,100.0,False,True,Other neighborhoods,Apartment,Private room,2,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials}",85.0,595.0,2585.416666666667,0.0,0.0,1,6,2015-10-21,2015-12-07,97.0,10.0,10.0,10.0,9.0,10.0,10.0,False,moderate,2.37
4357979,"Private room in 3 bedroom duplex unit.  100+ year old house in the Fremont neighborhood.  Walking distance to several bus lines, shops, restaurants and parks.  5 minute car ride to downtown, 30 minutes from Seatac airport.  Super cute private bedroom in 3 bedroom apartment, shared with myself and one housemate (constantly traveling/rarely home).  House is super central to most attractions in Seattle - 20 min cab or a quick light rail & bus trip from SeaTac, 5 minute car ride to downtown.  We're situated right between the Fremont Troll and the Lenin statue in the ""Center of the Universe""   Gasworks Park, Burke-Gilman Trail and Lake Union are all a 5 minute walk away.  Several bus lines run night and day that can take you in all directions.   Great coffee shops, record store, co-op grocery and bars and restaurants right outside our door. Our house has laundry, wifi and loads of personality!  Brand new carpet, lots of light, and remarkably quiet for the location! Guests will have access t",3452999,2012-09-02,a few days or more,33.0,False,True,Other neighborhoods,Apartment,Private room,2,1,"{Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Shampoo}",90.0,630.0,2737.5,0.0,0.0,1,16,2014-11-10,2015-10-10,99.0,10.0,10.0,10.0,10.0,10.0,10.0,False,flexible,1.14
5766989,"Modern, cozy apartment with new stainless steel appliances and wood flooring. 1 block from downtown Fremont and the infamous Lennon statue. Comfortable pillow top Queen bed and all amenities you need.  Heat in living and bedroom and large fan as well I have a technics record player and plenty of vinyl for your listening pleasure.  Big screen hd TV with cable and HBO in front room and smaller TV in bedroom with Netflix capabilities. Copious amounts of sunlight during the day and blackout curtains in the bedroom.  Ironing board and iron in closet and keurig coffee maker at your disposal. Enjoy There are key pads to enter the building and my apartment,  you will receive the codes day of arrival. Everything is for your use. I would prefer you to use the front room closet and not the bedroom closet. As much or as little conversation as you would like to have, I'm game.  If you'd like recommendations for eateries or bars, just holler. Eclectic and vibrant. Great, unique part of Seattle. Grea",22071593,2014-10-03,within an hour,100.0,False,True,Other neighborhoods,Apartment,Entire home/apt,3,1,"{TV,Internet,""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",89.0,623.0,2707.0833333333335,150.0,0.0,2,37,2015-03-29,2015-11-12,94.0,10.0,10.0,10.0,10.0,10.0,9.0,True,flexible,3.94
8306501,"Welcome! We are located in Fremont 10 min walking distance to restaurants, bars and well connected to Ballard, the U-District and Downtown. You have your bedroom with a private bathroom, coffee in the morning with an amazing Olympic view! You have a comfortable sized room with a full size pull out sofa (fits 2 very well), large closet and sitting area. There is a private bathroom and full use of our kitchen and living area with fireplace. Enjoy the view from our deck, play ping pong or sit around the outdoor fire pit and grill marshmallows. If needed you can use washer and dryer or play a tune on our piano. We are living in the house so the common space (kitchen, living area) will be shared.  There will be as much or less interaction as you want. We definitely can provide you with some information about Seattle and whats going on in town. We are well centered in Fremont on the edge to Ballard. You can easily walk to Fremont center with it's fantastic restaurants, dive bars and artsy ba",8481644,2013-08-28,within an hour,100.0,False,True,Other neighborhoods,House,Private room,2,1,"{""Cable TV"",""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",65.0,395.0,1480.0,0.0,15.0,1,7,2015-09-21,2015-11-29,91.0,9.0,9.0,10.0,10.0,10.0,10.0,False,strict,1.98
4349344,"When neighbors drop by, they usually comment on the serenity of the location. Tucked behind a house, and off of the street, the sounds most frequently heard are of the birds and squirrels in the trees. I'm good friends with most of them, so please don't be alarmed if a tree-dwelling darling comes down to get to know you. The space is modestly sized and perfect for one or two people. It offers all the amenities one might expect from home in an uncluttered, lighthearted setting.  -Wireless Internet -Parking Spot -Washer and Drier -Electric Stove/Oven -Dishwasher (although I use it as a dish drying rack since I cook so little and use so few dishes) -Full Refrigerator/Freezer -Forced air Gas Heater -Shower/Bathtub -Hairdryer  -Balcony -Backyard Space from 8am-5pm -Gym Access (gym is about 4 blocks away) My sister/neighbor manages my listing for the most part. She is available for questions.  I'm happy to leave you my home while I travel the world. ...Maybe I'll be staying at your house in ",22576916,2014-10-15,within an hour,100.0,False,False,Other neighborhoods,Apartment,Entire home/apt,2,1,"{""Wireless Internet"",Kitchen,""Free Parking on Premises"",Gym,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",125.0,875.0,3802.0833333333335,100.0,10.0,2,36,2014-11-17,2015-12-16,96.0,10.0,10.0,10.0,10.0,10.0,9.0,False,moderate,2.61
8633733,"This comfy one bedroom, one bathroom apartment is located in Fremont, minutes away from the famous Fremont Troll and Fremont Brewery. Nicknamed the ""Center of the Universe,"" Fremont is a unique, artsy part of Seattle. The Space This one bedroom, one bathroom apartment is located in Fremont, minutes away from the famous Fremont Troll and Fremont Brewery.  The Neighborhood Nicknamed the ""Center of the Universe,"" Fremont is a unique, artsy part of Seattle. Fremont is home to the headquarters of Geocaching, so it's no surprise that there's tons to explore! Make sure to check out the oldest outdoor street market on Sundays, or head to a one of the monthly gallery strolls or community events. Plenty of shops, restaurants, bars, and coffee places are also within walking distance of the townhouse.  Getting Around This apartment is near Ballard and the University of Washington. Downtown Seattle is a little over 4 miles away and is easily accessible via car or public bus. Bus stops are plentiful",11268592,2014-01-13,within an hour,100.0,False,False,Other neighborhoods,Apartment,Entire home/apt,2,1,"{TV,Internet,""Wireless Internet"",Kitchen,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",67.0,625.0,2037.9166666666667,100.0,20.0,1,4,2015-10-29,2015-12-30,95.0,10.0,10.0,9.0,10.0,10.0,10.0,True,moderate,1.76
